level,date,fully_qualified_classname,change_type
14,2011-10-18 00:00:00,android.app.Activity,3
14,2011-10-18 00:00:00,android.view.InputDevice,3
14,2011-10-18 00:00:00,android.appwidget.AppWidgetProviderInfo,3
18,2013-07-24 00:00:00,android.os.Looper,3
14,2011-10-18 00:00:00,android.view.TextureView.SurfaceTextureListener,1
14,2011-10-18 00:00:00,android.hardware.Camera.Parameters,3
14,2011-10-18 00:00:00,dalvik.system.PathClassLoader,3
14,2011-10-18 00:00:00,android.widget.ShareActionProvider,1
14,2011-10-18 00:00:00,android.preference.PreferenceActivity,3
14,2011-10-18 00:00:00,android.provider.ContactsContract.ContactsColumns,3
14,2011-10-18 00:00:00,android.R.style,3
14,2011-10-18 00:00:00,android.content.Context,3
14,2011-10-18 00:00:00,android.app.PendingIntent,3
14,2011-10-18 00:00:00,android.hardware.Camera.FaceDetectionListener,1
14,2011-10-18 00:00:00,android.net.TrafficStats,3
14,2011-10-18 00:00:00,android.hardware.Camera.Area,1
14,2011-10-18 00:00:00,android.provider.ContactsContract.Intents,3
14,2011-10-18 00:00:00,android.nfc.NfcAdapter,3
14,2011-10-18 00:00:00,android.bluetooth.BluetoothHealthCallback,1
14,2011-10-18 00:00:00,android.app.SearchManager,3
14,2011-10-18 00:00:00,android.opengl.Matrix,3
14,2011-10-18 00:00:00,android.provider.CallLog.Calls,3
14,2011-10-18 00:00:00,android.view.Gravity,3
14,2011-10-18 00:00:00,android.bluetooth.BluetoothAdapter,3
14,2011-10-18 00:00:00,android.accessibilityservice.AccessibilityServiceInfo,3
14,2011-10-18 00:00:00,android.hardware.Camera.Face,1
14,2011-10-18 00:00:00,android.provider.CalendarContract.EventsEntity,1
14,2011-10-18 00:00:00,android.animation.PropertyValuesHolder,3
14,2011-10-18 00:00:00,android.webkit.WebChromeClient,3
14,2011-10-18 00:00:00,android.widget.LinearLayout,3
14,2011-10-18 00:00:00,android.provider.ContactsContract.RawContactsEntity,3
14,2011-10-18 00:00:00,android.widget.GridLayout.Spec,1
14,2011-10-18 00:00:00,android.R.color,3
14,2011-10-18 00:00:00,android.view.View.AccessibilityDelegate,1
14,2011-10-18 00:00:00,android.provider.Settings.System,3
14,2011-10-18 00:00:00,android.app.Application,3
14,2011-10-18 00:00:00,android.R.string,3
14,2011-10-18 00:00:00,android.view.ViewParent,3
14,2011-10-18 00:00:00,android.os.Process,3
14,2011-10-18 00:00:00,android.nfc.tech.IsoDep,3
14,2011-10-18 00:00:00,android.bluetooth.BluetoothProfile,3
14,2011-10-18 00:00:00,android.database.sqlite.SQLiteQueryBuilder,3
14,2011-10-18 00:00:00,android.os.Handler,3
14,2011-10-18 00:00:00,android.util.Config,3
14,2011-10-18 00:00:00,android.net.wifi.WpsInfo,1
14,2011-10-18 00:00:00,android.provider.CalendarContract.CalendarSyncColumns,1
14,2011-10-18 00:00:00,android.provider.CalendarContract.CalendarColumns,1
14,2011-10-18 00:00:00,android.provider.CalendarContract.ExtendedProperties,1
14,2011-10-18 00:00:00,android.hardware.Camera,3
14,2011-10-18 00:00:00,android.animation.FloatEvaluator,3
14,2011-10-18 00:00:00,android.preference.Preference,3
14,2011-10-18 00:00:00,android.renderscript.AllocationAdapter,3
14,2011-10-18 00:00:00,android.media.RemoteControlClient,1
14,2011-10-18 00:00:00,android.provider.CalendarContract.AttendeesColumns,1
14,2011-10-18 00:00:00,android.app.ApplicationErrorReport.RunningServiceInfo,1
14,2011-10-18 00:00:00,android.net.wifi.WifiManager,3
14,2011-10-18 00:00:00,android.provider.ContactsContract.DisplayPhoto,1
14,2011-10-18 00:00:00,android.widget.GridLayout,1
14,2011-10-18 00:00:00,android.os.Debug,3
14,2011-10-18 00:00:00,android.webkit.WebSettings,3
14,2011-10-18 00:00:00,android.view.TextureView,1
14,2011-10-18 00:00:00,android.widget.Switch,1
14,2011-10-18 00:00:00,android.os.ParcelFileDescriptor,3
14,2011-10-18 00:00:00,android.graphics.Canvas,3
14,2011-10-18 00:00:00,android.app.Fragment,3
14,2011-10-18 00:00:00,android.nfc.tech.MifareUltralight,3
14,2011-10-18 00:00:00,android.renderscript.Script,3
14,2011-10-18 00:00:00,android.provider.ContactsContract.Contacts,3
14,2011-10-18 00:00:00,android.net.VpnService.Builder,1
14,2011-10-18 00:00:00,android.provider.CalendarContract.CalendarCache,1
14,2011-10-18 00:00:00,android.renderscript.Double2,1
14,2011-10-18 00:00:00,android.net.VpnService,1
14,2011-10-18 00:00:00,android.renderscript.Long4,3
14,2011-10-18 00:00:00,android.renderscript.Long2,3
14,2011-10-18 00:00:00,android.renderscript.Long3,3
14,2011-10-18 00:00:00,java.util.logging.Handler,3
14,2011-10-18 00:00:00,java.security.UnresolvedPermission,3
14,2011-10-18 00:00:00,android.provider.CalendarContract.SyncState,1
14,2011-10-18 00:00:00,android.provider.ContactsContract.SettingsColumns,3
14,2011-10-18 00:00:00,android.nfc.NfcAdapter.OnNdefPushCompleteCallback,1
14,2011-10-18 00:00:00,java.io.ObjectOutputStream,3
14,2011-10-18 00:00:00,dalvik.system.BaseDexClassLoader,1
14,2011-10-18 00:00:00,android.media.AudioManager,3
14,2011-10-18 00:00:00,android.nfc.NdefRecord,3
14,2011-10-18 00:00:00,android.hardware.Sensor,3
14,2011-10-18 00:00:00,java.io.ObjectInputStream,3
14,2011-10-18 00:00:00,android.widget.AdapterViewAnimator,3
14,2011-10-18 00:00:00,android.view.accessibility.AccessibilityManager.AccessibilityStateChangeListener,1
14,2011-10-18 00:00:00,android.view.ViewConfiguration,3
14,2011-10-18 00:00:00,android.speech.tts.TextToSpeech.Engine,3
14,2011-10-18 00:00:00,android.speech.tts.TextToSpeechService,1
14,2011-10-18 00:00:00,android.widget.PopupMenu,3
14,2011-10-18 00:00:00,android.view.MenuItem,3
14,2011-10-18 00:00:00,java.lang.reflect.Method,3
14,2011-10-18 00:00:00,android.media.MediaMetadataRetriever,3
14,2011-10-18 00:00:00,java.lang.Class,3
14,2011-10-18 00:00:00,android.os.RecoverySystem,3
14,2011-10-18 00:00:00,android.app.Notification.Builder,3
14,2011-10-18 00:00:00,android.content.pm.PackageStats,3
14,2011-10-18 00:00:00,android.provider.ContactsContract.GroupsColumns,3
14,2011-10-18 00:00:00,android.provider.ContactsContract.RawContactsColumns,3
14,2011-10-18 00:00:00,dalvik.system.DexClassLoader,3
14,2011-10-18 00:00:00,android.animation.TypeEvaluator,3
14,2011-10-18 00:00:00,android.app.ApplicationErrorReport,1
14,2011-10-18 00:00:00,android.view.inputmethod.InputMethodSession,3
14,2011-10-18 00:00:00,android.net.http.SslError,3
14,2011-10-18 00:00:00,android.provider.CalendarContract.Attendees,1
14,2011-10-18 00:00:00,android.util.Property,1
14,2011-10-18 00:00:00,android.renderscript.FieldPacker,3
14,2011-10-18 00:00:00,android.speech.tts.SynthesisRequest,1
14,2011-10-18 00:00:00,java.lang.ref.ReferenceQueue,3
14,2011-10-18 00:00:00,android.app.Service,3
14,2011-10-18 00:00:00,android.view.Surface,3
14,2011-10-18 00:00:00,android.widget.Scroller,3
14,2011-10-18 00:00:00,android.graphics.RectF,3
14,2011-10-18 00:00:00,android.R.attr,3
14,2011-10-18 00:00:00,android.util.NoSuchPropertyException,1
14,2011-10-18 00:00:00,android.provider.CalendarContract.ExtendedPropertiesColumns,1
14,2011-10-18 00:00:00,android.nfc.NfcAdapter.CreateNdefMessageCallback,1
14,2011-10-18 00:00:00,android.speech.tts.TextToSpeech.EngineInfo,1
14,2011-10-18 00:00:00,android.provider.ContactsContract.DataUsageFeedback,1
14,2011-10-18 00:00:00,android.renderscript.Byte2,3
14,2011-10-18 00:00:00,android.graphics.Paint,3
14,2011-10-18 00:00:00,android.view.accessibility.AccessibilityRecord,1
14,2011-10-18 00:00:00,android.util.SparseIntArray,3
14,2011-10-18 00:00:00,java.security.AllPermission,3
14,2011-10-18 00:00:00,android.accessibilityservice.AccessibilityService,3
14,2011-10-18 00:00:00,android.provider.CalendarContract.CalendarAlerts,1
14,2011-10-18 00:00:00,javax.security.auth.PrivateCredentialPermission,3
14,2011-10-18 00:00:00,android.content.SyncAdapterType,3
14,2011-10-18 00:00:00,android.opengl.GLUtils,3
14,2011-10-18 00:00:00,android.provider.CalendarContract.CalendarEntity,1
14,2011-10-18 00:00:00,android.provider.VoicemailContract,1
14,2011-10-18 00:00:00,android.app.admin.DeviceAdminInfo,3
14,2011-10-18 00:00:00,android.app.ActionBar.Tab,3
14,2011-10-18 00:00:00,android.renderscript.Int4,3
14,2011-10-18 00:00:00,android.view.MotionEvent,3
14,2011-10-18 00:00:00,android.os.Looper,3
14,2011-10-18 00:00:00,android.preference.SwitchPreference,1
14,2011-10-18 00:00:00,dalvik.annotation.TestTarget,3
14,2011-10-18 00:00:00,android.provider.CalendarContract.RemindersColumns,1
14,2011-10-18 00:00:00,android.view.MenuItem.OnActionExpandListener,1
14,2011-10-18 00:00:00,java.security.BasicPermission,3
14,2011-10-18 00:00:00,android.view.KeyEvent,3
14,2011-10-18 00:00:00,android.webkit.WebSettings.TextSize,3
14,2011-10-18 00:00:00,java.net.SocketPermission,3
14,2011-10-18 00:00:00,android.widget.ShareActionProvider.OnShareTargetSelectedListener,1
14,2011-10-18 00:00:00,android.app.WallpaperManager,3
14,2011-10-18 00:00:00,java.security.Permission,3
14,2011-10-18 00:00:00,android.view.ActionProvider,1
14,2011-10-18 00:00:00,android.renderscript.RSTextureView,1
14,2011-10-18 00:00:00,android.provider.ContactsContract.ProfileSyncState,1
14,2011-10-18 00:00:00,android.speech.tts.SynthesisCallback,1
14,2011-10-18 00:00:00,android.graphics.SurfaceTexture,3
14,2011-10-18 00:00:00,android.renderscript.Double3,1
14,2011-10-18 00:00:00,android.app.Application.ActivityLifecycleCallbacks,1
14,2011-10-18 00:00:00,android.database.sqlite.SQLiteOpenHelper,3
14,2011-10-18 00:00:00,android.media.RemoteControlClient.MetadataEditor,1
14,2011-10-18 00:00:00,android.renderscript.Double4,1
14,2011-10-18 00:00:00,android.widget.GridLayout.Alignment,1
14,2011-10-18 00:00:00,android.widget.FrameLayout,3
14,2011-10-18 00:00:00,android.inputmethodservice.InputMethodService,3
14,2011-10-18 00:00:00,android.util.Patterns,3
14,2011-10-18 00:00:00,android.renderscript.Element,3
14,2011-10-18 00:00:00,android.bluetooth.BluetoothSocket,3
14,2011-10-18 00:00:00,android.provider.MediaStore.Audio.AudioColumns,3
14,2011-10-18 00:00:00,android.renderscript.Allocation,3
14,2011-10-18 00:00:00,android.view.View,3
14,2011-10-18 00:00:00,android.content.pm.PackageManager,3
14,2011-10-18 00:00:00,android.provider.CalendarContract.EventDays,1
14,2011-10-18 00:00:00,android.content.Intent,3
14,2011-10-18 00:00:00,android.content.ComponentCallbacks2,1
14,2011-10-18 00:00:00,android.renderscript.BaseObj,3
14,2011-10-18 00:00:00,android.nfc.tech.NfcA,3
14,2011-10-18 00:00:00,android.nfc.tech.NfcB,3
14,2011-10-18 00:00:00,android.app.ApplicationErrorReport.CrashInfo,1
14,2011-10-18 00:00:00,android.nfc.tech.NfcF,3
14,2011-10-18 00:00:00,android.speech.RecognizerIntent,3
14,2011-10-18 00:00:00,android.widget.StackView,3
14,2011-10-18 00:00:00,android.webkit.WebView.HitTestResult,3
14,2011-10-18 00:00:00,android.text.style.EasyEditSpan,1
14,2011-10-18 00:00:00,android.content.pm.ServiceInfo,3
14,2011-10-18 00:00:00,android.provider.ContactsContract.RawContacts.DisplayPhoto,1
14,2011-10-18 00:00:00,android.net.ConnectivityManager,3
14,2011-10-18 00:00:00,android.nfc.tech.NfcV,3
14,2011-10-18 00:00:00,android.app.backup.FullBackupDataOutput,1
14,2011-10-18 00:00:00,android.provider.LiveFolders,3
14,2011-10-18 00:00:00,android.view.inputmethod.InputMethodSubtype,3
14,2011-10-18 00:00:00,android.view.inputmethod.InputMethodManager,3
14,2011-10-18 00:00:00,android.app.ApplicationErrorReport.BatteryInfo,1
14,2011-10-18 00:00:00,android.test.mock.MockPackageManager,3
14,2011-10-18 00:00:00,android.accounts.AccountManager,3
14,2011-10-18 00:00:00,android.renderscript.Byte3,3
14,2011-10-18 00:00:00,android.bluetooth.BluetoothHealth,1
14,2011-10-18 00:00:00,android.renderscript.Short4,3
14,2011-10-18 00:00:00,android.animation.IntEvaluator,3
14,2011-10-18 00:00:00,android.renderscript.Byte4,3
14,2011-10-18 00:00:00,android.app.ApplicationErrorReport.AnrInfo,1
14,2011-10-18 00:00:00,android.media.MediaRecorder,3
14,2011-10-18 00:00:00,android.animation.LayoutTransition,3
14,2011-10-18 00:00:00,android.view.accessibility.AccessibilityNodeInfo,1
14,2011-10-18 00:00:00,android.view.Window,3
14,2011-10-18 00:00:00,android.util.SparseArray,3
14,2011-10-18 00:00:00,android.preference.CheckBoxPreference,3
14,2011-10-18 00:00:00,android.os.Build.VERSION_CODES,3
14,2011-10-18 00:00:00,android.renderscript.Short2,3
14,2011-10-18 00:00:00,android.speech.SpeechRecognizer,3
14,2011-10-18 00:00:00,android.text.style.SuggestionSpan,1
14,2011-10-18 00:00:00,android.R.integer,3
14,2011-10-18 00:00:00,android.view.WindowManager.LayoutParams,3
14,2011-10-18 00:00:00,android.widget.SearchView,3
14,2011-10-18 00:00:00,android.view.ViewPropertyAnimator,3
14,2011-10-18 00:00:00,android.os.Build,3
14,2011-10-18 00:00:00,android.renderscript.Int2,3
14,2011-10-18 00:00:00,android.renderscript.Int3,3
14,2011-10-18 00:00:00,java.lang.reflect.AccessibleObject,3
14,2011-10-18 00:00:00,android.animation.Animator,3
14,2011-10-18 00:00:00,android.provider.CalendarContract.EventDaysColumns,1
14,2011-10-18 00:00:00,android.widget.AbsListView,3
14,2011-10-18 00:00:00,android.provider.ContactsContract.CommonDataKinds.Identity,1
14,2011-10-18 00:00:00,android.view.ActionMode,3
14,2011-10-18 00:00:00,android.widget.Space,1
14,2011-10-18 00:00:00,android.nfc.tech.MifareClassic,3
14,2011-10-18 00:00:00,android.widget.OverScroller,3
14,2011-10-18 00:00:00,android.text.Layout,3
14,2011-10-18 00:00:00,android.provider.CalendarContract.SyncColumns,1
14,2011-10-18 00:00:00,android.inputmethodservice.InputMethodService.InputMethodSessionImpl,3
14,2011-10-18 00:00:00,android.provider.Settings.Secure,3
14,2011-10-18 00:00:00,android.widget.GridLayout.LayoutParams,1
14,2011-10-18 00:00:00,android.nfc.NfcEvent,1
14,2011-10-18 00:00:00,android.app.ActionBar,3
14,2011-10-18 00:00:00,android.provider.CalendarContract.Events,1
14,2011-10-18 00:00:00,android.bluetooth.BluetoothHealthAppConfiguration,1
14,2011-10-18 00:00:00,android.provider.VoicemailContract.Status,1
14,2011-10-18 00:00:00,java.lang.reflect.Constructor,3
14,2011-10-18 00:00:00,android.provider.CalendarContract.CalendarCacheColumns,1
14,2011-10-18 00:00:00,android.provider.ContactsContract,3
14,2011-10-18 00:00:00,android.net.SSLCertificateSocketFactory,3
14,2011-10-18 00:00:00,dalvik.annotation.TestTargetClass,3
14,2011-10-18 00:00:00,android.provider.CalendarContract.EventsColumns,1
14,2011-10-18 00:00:00,android.content.pm.ActivityInfo,3
14,2011-10-18 00:00:00,android.widget.EdgeEffect,1
14,2011-10-18 00:00:00,android.view.ViewGroup,3
14,2011-10-18 00:00:00,android.Manifest.permission,3
14,2011-10-18 00:00:00,android.app.backup.BackupAgent,3
14,2011-10-18 00:00:00,android.app.admin.DevicePolicyManager,3
14,2011-10-18 00:00:00,android.provider.CalendarContract.Reminders,1
14,2011-10-18 00:00:00,android.provider.CalendarContract.Instances,1
14,2011-10-18 00:00:00,android.view.MotionEvent.PointerProperties,1
14,2011-10-18 00:00:00,android.widget.PopupMenu.OnDismissListener,1
14,2011-10-18 00:00:00,android.speech.tts.TextToSpeech,3
14,2011-10-18 00:00:00,java.lang.reflect.Field,3
14,2011-10-18 00:00:00,android.media.MediaPlayer,3
14,2011-10-18 00:00:00,android.renderscript.Short3,3
14,2011-10-18 00:00:00,android.app.AlertDialog,3
14,2011-10-18 00:00:00,android.app.FragmentManager,3
14,2011-10-18 00:00:00,android.preference.TwoStatePreference,1
14,2011-10-18 00:00:00,java.io.FilePermission,3
14,2011-10-18 00:00:00,android.provider.Settings,3
14,2011-10-18 00:00:00,android.animation.ObjectAnimator,3
14,2011-10-18 00:00:00,android.provider.CalendarContract.Calendars,1
14,2011-10-18 00:00:00,android.provider.CalendarContract.CalendarAlertsColumns,1
14,2011-10-18 00:00:00,android.renderscript.RenderScriptGL,3
14,2011-10-18 00:00:00,android.provider.VoicemailContract.Voicemails,1
14,2011-10-18 00:00:00,android.provider.ContactsContract.Profile,1
15,2011-12-16 00:00:00,android.view.accessibility.AccessibilityRecord,3
15,2011-12-16 00:00:00,android.provider.CalendarContract.AttendeesColumns,3
15,2011-12-16 00:00:00,android.widget.RemoteViews,3
15,2011-12-16 00:00:00,android.provider.ContactsContract.StreamItems,1
15,2011-12-16 00:00:00,android.os.Build.VERSION_CODES,3
15,2011-12-16 00:00:00,android.appwidget.AppWidgetHostView,3
15,2011-12-16 00:00:00,android.provider.ContactsContract.StreamItemsColumns,1
15,2011-12-16 00:00:00,android.provider.ContactsContract.StreamItemPhotosColumns,1
15,2011-12-16 00:00:00,android.app.Fragment,3
15,2011-12-16 00:00:00,android.bluetooth.BluetoothDevice,3
15,2011-12-16 00:00:00,android.database.CrossProcessCursorWrapper,1
15,2011-12-16 00:00:00,android.view.textservice.SuggestionsInfo,3
15,2011-12-16 00:00:00,android.provider.ContactsContract.RawContacts.StreamItems,1
15,2011-12-16 00:00:00,android.os.RemoteException,3
15,2011-12-16 00:00:00,android.view.KeyEvent,3
15,2011-12-16 00:00:00,android.view.textservice.SpellCheckerSession,3
15,2011-12-16 00:00:00,android.provider.MediaStore,3
15,2011-12-16 00:00:00,android.hardware.Camera.Parameters,3
15,2011-12-16 00:00:00,android.os.IBinder,3
15,2011-12-16 00:00:00,android.provider.ContactsContract.StreamItems.StreamItemPhotos,1
15,2011-12-16 00:00:00,android.provider.Settings.Secure,3
15,2011-12-16 00:00:00,android.content.Intent,3
15,2011-12-16 00:00:00,android.content.Context,3
15,2011-12-16 00:00:00,android.opengl.GLES11Ext,3
15,2011-12-16 00:00:00,android.os.TransactionTooLargeException,1
15,2011-12-16 00:00:00,android.speech.tts.TextToSpeech,3
15,2011-12-16 00:00:00,android.webkit.WebSettings.LayoutAlgorithm,3
15,2011-12-16 00:00:00,android.webkit.WebSettings,3
15,2011-12-16 00:00:00,android.speech.tts.TextToSpeech.Engine,3
15,2011-12-16 00:00:00,android.speech.tts.TextToSpeechService,3
15,2011-12-16 00:00:00,android.provider.ContactsContract.StreamItemPhotos,1
15,2011-12-16 00:00:00,android.text.style.SuggestionSpan,3
15,2011-12-16 00:00:00,android.provider.CalendarContract.EventsColumns,3
15,2011-12-16 00:00:00,android.media.CamcorderProfile,3
15,2011-12-16 00:00:00,android.Manifest.permission,3
15,2011-12-16 00:00:00,android.database.CursorWindow,3
15,2011-12-16 00:00:00,android.view.View,3
15,2011-12-16 00:00:00,android.provider.ContactsContract.Contacts.StreamItems,1
15,2011-12-16 00:00:00,android.graphics.SurfaceTexture,3
15,2011-12-16 00:00:00,android.speech.tts.UtteranceProgressListener,1
15,2011-12-16 00:00:00,android.service.wallpaper.WallpaperService.Engine,3
15,2011-12-16 00:00:00,android.provider.CalendarContract.ColorsColumns,1
15,2011-12-16 00:00:00,android.provider.CalendarContract.Colors,1
15,2011-12-16 00:00:00,android.media.MediaMetadataRetriever,3
15,2011-12-16 00:00:00,android.provider.CalendarContract.CalendarColumns,3
15,2011-12-16 00:00:00,android.service.textservice.SpellCheckerService.Session,3
16,2012-07-09 00:00:00,android.nfc.NdefMessage,3
16,2012-07-09 00:00:00,android.content.AsyncTaskLoader,3
16,2012-07-09 00:00:00,android.view.accessibility.AccessibilityEvent,3
16,2012-07-09 00:00:00,android.widget.RemoteViews,3
16,2012-07-09 00:00:00,android.database.ContentObservable,3
16,2012-07-09 00:00:00,android.renderscript.Allocation,3
16,2012-07-09 00:00:00,android.graphics.Paint,3
16,2012-07-09 00:00:00,android.renderscript.ProgramVertexFixedFunction.Builder,3
16,2012-07-09 00:00:00,android.app.Activity,3
16,2012-07-09 00:00:00,android.content.ContentProviderClient,3
